stt,material,material_description,dvt,ton_dau_ky,nhap_trong_ky,xuat_tra_lai,chuyen_mdsd,xuat_sx,xuat_khac,ton_cuoi_ky,ghi_chu
4061,1000531112,墊子組;;;;FW214;;SKD出越南特殊需求,EA,0.0,24.0,0.0,0.0,5.0,0.0,19.0,
4062,1000531121,車架組;;;霧黑;FW232;;SKD出越南特殊需求,EA,0.0,16.0,0.0,0.0,16.0,0.0,0.0,
4063,1000531124,保護套組;;下;掛棒;FW232;;SKD出越南特殊需求,EA,0.0,16.0,0.0,0.0,16.0,0.0,0.0,
4064,1000531125,保護套組;;上;掛棒;FW232;;SKD出越南特殊需求,EA,0.0,16.0,0.0,0.0,16.0,0.0,0.0,
4065,1000531126,緩衝墊組;;;;FW232;;SKD出越南特殊需求,EA,0.0,16.0,0.0,0.0,16.0,0.0,0.0,
4066,1000531127,腳墊組;;;;FW232;;SKD出越南特殊需求,EA,0.0,16.0,0.0,0.0,16.0,0.0,0.0,
4067,1000531128,螺絲包;;;;FW232;;SKD出越南特殊需求,EA,0.0,16.0,0.0,0.0,16.0,0.0,0.0,
4068,1000531132,車架組;;;冰銀金;GM239;;SKD出越南特殊需求,EA,0.0,6.0,0.0,0.0,6.0,0.0,0.0,
4069,1000531135,其他組;;;零件盒;GM239;;SKD出越南特殊需求,EA,0.0,6.0,0.0,0.0,6.0,0.0,0.0,
4070,1000531136,護蓋組;;上;;GM239;;SKD出越南特殊需求,EA,0.0,6.0,0.0,0.0,6.0,0.0,0.0,
4071,1000531137,護蓋組;;;;GM239;;SKD出越南特殊需求,EA,0.0,43.0,0.0,0.0,43.0,0.0,0.0,
4072,1000531155,基座組;;;O-PF紫色;GM127D;;SKD出越南特殊需求,EA,0.0,29.0,0.0,0.0,29.0,0.0,0.0,
4073,1000531156,車架組;;;O-PF紫色;GM127D;;SKD出越南特殊需求,EA,0.0,29.0,0.0,0.0,29.0,0.0,0.0,
4074,1000531157,墊子組;;;黑曜石黑;GM127D;;SKD出越南特殊需求,EA,0.0,42.0,0.0,0.0,42.0,0.0,0.0,
4075,1000531160,基座組;;;O-PF紫色;GM123D;;SKD出越南特殊需求,EA,0.0,50.0,0.0,0.0,50.0,0.0,0.0,
4076,1000531161,車架組;;;O-PF紫色;GM123D;;SKD出越南特殊需求,EA,0.0,50.0,0.0,0.0,50.0,0.0,0.0,
4077,1000531163,基座組;;;O-PF紫色;GM128D;;SKD出越南特殊需求,EA,0.0,27.0,0.0,0.0,27.0,0.0,0.0,
4078,1000531164,車架組;;;O-PF紫色;GM128D;;SKD出越南特殊需求,EA,0.0,27.0,0.0,0.0,27.0,0.0,0.0,
4079,1000531165,墊子組;;;黑曜石黑;GM128D;;SKD出越南特殊需求,EA,0.0,62.0,0.0,0.0,35.0,0.0,27.0,122/123=điều chỉnh; chênh lệch=7.00
4080,1000531166,墊子組;;;黑曜石黑;GM123D;;SKD出越南特殊需求,EA,0.0,54.0,0.0,0.0,54.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=32.00
4081,1000531177,車架組;;;霧黑;GM237;;SKD出越南特殊需求,EA,0.0,27.0,0.0,0.0,27.0,0.0,0.0,
4082,1000531182,護蓋組;;上;;GM237;;SKD出越南特殊需求,EA,0.0,27.0,0.0,0.0,27.0,0.0,0.0,
4083,1000531184,護蓋組;;;;GM237;;SKD出越南特殊需求,EA,0.0,24.0,0.0,0.0,24.0,0.0,0.0,
4084,1000531193,其他組;;;零件盒;霧黑;GM237;;SKD出越南特殊需求,EA,0.0,27.0,0.0,0.0,27.0,0.0,0.0,
4085,1000531222,車架組;;;冰銀金;GM10B;;SKD出越南特殊需求,EA,0.0,37.0,0.0,0.0,37.0,0.0,0.0,
4086,1000531226,其他組;;;零件盒;GM10B;;SKD出越南特殊需求,EA,0.0,37.0,0.0,0.0,37.0,0.0,0.0,
4087,1000531227,護蓋組;;上;;GM10B;;SKD出越南特殊需求,EA,0.0,37.0,0.0,0.0,37.0,0.0,0.0,
4088,1000531230,車架組;;;PF黃色 RAL1023;GT09B;;SKD出越南特殊需求,EA,0.0,23.0,0.0,0.0,23.0,0.0,0.0,
4089,1000531232,其他組;;;零件盒;PF黃色 RAL1023;GT09B;;SKD出越南特殊需求,EA,0.0,14.0,0.0,0.0,14.0,0.0,0.0,
4090,1000531234,基座組;;;O-PF紫色;GM116C;;SKD出越南特殊需求,EA,0.0,49.0,0.0,0.0,49.0,0.0,0.0,
4091,1000531235,車架組;;;O-PF紫色;GM116C;;SKD出越南特殊需求,EA,0.0,49.0,0.0,0.0,49.0,0.0,0.0,
4092,1000531236,墊子組;;;黑曜石黑;GM116C;;SKD出越南特殊需求,EA,0.0,66.0,0.0,0.0,66.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=74.00
4093,1000531238,車架組;;;PF黃色 RAL1023;GT19B;;SKD出越南特殊需求,EA,0.0,26.0,0.0,0.0,26.0,0.0,0.0,
4094,1000531239,其他組;;;零件盒;GT19B;;SKD出越南特殊需求,EA,0.0,26.0,0.0,0.0,26.0,0.0,0.0,
4095,1000531240,護蓋組;;左;;GT19B;;SKD出越南特殊需求,EA,0.0,26.0,0.0,0.0,26.0,0.0,0.0,
4096,1000531241,護蓋組;;右;;GT19B;;SKD出越南特殊需求,EA,0.0,26.0,0.0,0.0,26.0,0.0,0.0,
4097,1000531243,車架組;;;O-PF紫色;FW223D;;SKD出越南特殊需求,EA,0.0,13.0,0.0,0.0,13.0,0.0,0.0,
4098,1000531244,護蓋組;;;背墊;FW223D;;SKD出越南特殊需求,EA,0.0,53.0,0.0,0.0,53.0,0.0,0.0,
4099,1000531245,墊子組;;;黑曜石黑;FW223D;;SKD出越南特殊需求,EA,0.0,53.0,0.0,0.0,53.0,0.0,0.0,
4100,1000531251,車架組;;;冰銀金;GM100;;SKD出越南特殊需求,EA,0.0,49.0,0.0,0.0,49.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=12.00
4101,1000531252,連接組;;;冰銀金;GM100;;SKD出越南特殊需求,EA,0.0,49.0,0.0,0.0,49.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=12.00
4102,1000531253,護蓋組;;上;;GM100;;SKD出越南特殊需求,EA,0.0,101.0,0.0,0.0,101.0,0.0,0.0,
4103,1000531255,其他組;;;零件盒;冰銀金;GM100;;SKD出越南特殊需求,EA,0.0,49.0,0.0,0.0,49.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=12.00
4104,1000531258,車架組;;;霧黑;GM100;;SKD出越南特殊需求,EA,0.0,52.0,0.0,0.0,52.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=32.00
4105,1000531262,連接組;;;霧黑;GM100;;SKD出越南特殊需求,EA,0.0,52.0,0.0,0.0,52.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=32.00
4106,1000531266,其他組;;;零件盒;霧黑;GM100;;SKD出越南特殊需求,EA,0.0,52.0,0.0,0.0,52.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=32.00
4107,1000531271,車架組;;;冰銀金;FW337;;SKD出越南特殊需求,EA,0.0,3.0,0.0,0.0,3.0,0.0,0.0,
4108,1000531273,車架組;;;霧黑;FW337;;SKD出越南特殊需求,EA,0.0,60.0,0.0,0.0,60.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=20.00
4109,1000531274,其他組;;;零件盒;FW337;;SKD出越南特殊需求,EA,0.0,63.0,0.0,0.0,63.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=3.00
4110,1000531275,緩衝墊組;;下;;FW337;;SKD出越南特殊需求,EA,0.0,63.0,0.0,0.0,63.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=3.00
4111,1000531276,緩衝墊組;;上;;FW337;;SKD出越南特殊需求,EA,0.0,63.0,0.0,0.0,63.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=3.00
4112,1000531277,螺絲包;;;;FW337;;SKD出越南特殊需求,EA,0.0,63.0,0.0,0.0,63.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=3.00
4113,1000531282,車架組;;;冰銀金;GM234;;SKD出越南特殊需求,EA,0.0,9.0,0.0,0.0,9.0,0.0,0.0,
4114,1000531283,車架組;;;霧黑;GM234;;SKD出越南特殊需求,EA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,
4115,1000531285,其他組;;;零件盒;GM234;;SKD出越南特殊需求,EA,0.0,11.0,0.0,0.0,11.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=9.00
4116,1000531286,護蓋組;;上;;GM234;;SKD出越南特殊需求,EA,0.0,11.0,0.0,0.0,11.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=9.00
4117,1000531287,護蓋組;;;;GM234;;SKD出越南特殊需求,EA,0.0,11.0,0.0,0.0,11.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=9.00
4118,1000531462,貼地桿組;;前;霧黑;CB206;;SKD出越南特殊需求,EA,0.0,30.0,0.0,0.0,30.0,0.0,0.0,
4119,1000531463,貼地桿組;;後;霧黑;CB206;;SKD出越南特殊需求,EA,0.0,30.0,0.0,0.0,30.0,0.0,0.0,
4120,1000531475,車架組;;;霧黑;EP719;;SKD出越南特殊需求,EA,0.0,86.0,0.0,0.0,86.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=72.00
4121,1000531479,車架組;;;蕾絲白;EP719D;;SKD出越南特殊需求,EA,0.0,3.0,0.0,0.0,3.0,0.0,0.0,
4122,1000531486,車架組;;;霧黑;RB209;;SKD出越南特殊需求,EA,0.0,30.0,0.0,0.0,30.0,0.0,0.0,
4123,1000531493,車架組;;;石墨灰;RB209C;;SKD出越南特殊需求,EA,0.0,60.0,0.0,0.0,60.0,0.0,0.0,
4124,1000531494,貼地桿組;;前;石墨灰;RB209C;;SKD出越南特殊需求,EA,0.0,60.0,0.0,0.0,60.0,0.0,0.0,
4125,1000531495,貼地桿組;;後;石墨灰;RB209C;;SKD出越南特殊需求,EA,0.0,60.0,0.0,0.0,60.0,0.0,0.0,
4126,1000531530,車架組;;;;霧黑;;GM61;SKD出越南特殊需求,EA,0.0,40.0,0.0,0.0,40.0,0.0,0.0,122/123=điều chỉnh
4127,1000531531,車架組;;;;冰銀金;;GM61;SKD出越南特殊需求,EA,0.0,55.0,0.0,0.0,54.0,0.0,1.0,122/123=điều chỉnh; chênh lệch=26.00
4128,1000531534,車架組;;;;冰銀金;;MS20F;SKD出越南特殊需求,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
4129,1000531535,車架組;;;;霧黑;;MS20F;SKD出越南特殊需求,EA,0.0,5.0,0.0,0.0,5.0,0.0,0.0,
4130,1000531536,車架組;;;;霧黑;;GM68;SKD出越南特殊需求,EA,0.0,24.0,0.0,0.0,24.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=3.00
4131,1000531537,車架組;;;;霧黑;;GM63;SKD出越南特殊需求,EA,0.0,41.0,0.0,0.0,41.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=15.00
4132,1000531538,車架組;;;;霧黑;;GM73C;SKD出越南特殊需求,EA,0.0,10.0,0.0,0.0,10.0,0.0,0.0,
4133,1000531539,車架組;;;;霧黑;;GT19;SKD出越南特殊需求,EA,0.0,5.0,0.0,0.0,5.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=3.00
4134,1000531540,車架組;;;;霧黑;;GT17;SKD出越南特殊需求,EA,0.0,30.0,0.0,0.0,30.0,0.0,0.0,
4135,1000531541,基座組;;;;霧黑;;GT09;SKD出越南特殊需求,EA,0.0,55.0,0.0,0.0,45.0,0.0,10.0,
4136,1000531542,基座組;;;;霧黑;;GM236;SKD出越南特殊需求,EA,0.0,6.0,0.0,0.0,6.0,0.0,0.0,
4137,1000531545,基座組;;;;O-PF紫色;;GM116G;SKD出越南特殊需求,EA,0.0,27.0,0.0,0.0,27.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=12.00
4138,1000531546,車架組;;;;O-PF紫色;;GM116G;SKD出越南特殊需求,EA,0.0,27.0,0.0,0.0,27.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=28.00
4139,1000531547,基座組;;;;O-PF紫色;;GM114G;SKD出越南特殊需求,EA,0.0,86.0,0.0,0.0,86.0,0.0,0.0,
4140,1000531548,車架組;;;;O-PF紫色;;GM114G;SKD出越南特殊需求,EA,0.0,86.0,0.0,0.0,86.0,0.0,0.0,
4141,1000531549,基座組;;;;O-PF紫色;;GM129G;SKD出越南特殊需求,EA,0.0,15.0,0.0,0.0,15.0,0.0,0.0,
4142,1000531550,車架組;;;;O-PF紫色;;GM129G;SKD出越南特殊需求,EA,0.0,15.0,0.0,0.0,15.0,0.0,0.0,
4143,1000531551,基座組;;;;O-PF紫色;;GM128G;SKD出越南特殊需求,EA,0.0,8.0,0.0,0.0,8.0,0.0,0.0,
4144,1000531552,車架組;;;;O-PF紫色;;GM128G;SKD出越南特殊需求,EA,0.0,8.0,0.0,0.0,8.0,0.0,0.0,
4145,1000531553,基座組;;;;O-PF紫色;;GM124G;SKD出越南特殊需求,EA,0.0,7.0,0.0,0.0,7.0,0.0,0.0,
4146,1000531554,車架組;;;;O-PF紫色;;GM124G;SKD出越南特殊需求,EA,0.0,7.0,0.0,0.0,7.0,0.0,0.0,
4147,1000531555,基座組;;;;O-PF紫色;;GM123G;SKD出越南特殊需求,EA,0.0,4.0,0.0,0.0,4.0,0.0,0.0,
4148,1000531556,車架組;;;;O-PF紫色;;GM123G;SKD出越南特殊需求,EA,0.0,4.0,0.0,0.0,4.0,0.0,0.0,
4149,1000531557,穩定管組;;;;冰銀金;;MS20F;SKD出越南特殊需求,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
4150,1000531584,車架組;;;霧黑;GM106D;;SKD出越南特殊需求,EA,0.0,52.0,0.0,0.0,52.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=8.00
4151,1000531588,調整握把組;;左;霧黑;GM106D;;SKD出越南特殊需求,EA,0.0,73.0,0.0,0.0,52.0,0.0,21.0,
4152,1000531589,調整握把組;;右;霧黑;GM106D;;SKD出越南特殊需求,EA,0.0,73.0,0.0,0.0,52.0,0.0,21.0,
4153,1000531602,車架組;;;冰銀金;FW224B;;SKD出越南特殊需求,EA,0.0,11.0,0.0,0.0,10.0,0.0,1.0,
4154,1000531606,連接管組;;;冰銀金;FW224B;;SKD出越南特殊需求,EA,0.0,11.0,0.0,0.0,10.0,0.0,1.0,
4155,1000531610,其他組;;;零件盒;冰銀金;FW224B;;SKD出越南特殊需求,EA,0.0,11.0,0.0,0.0,10.0,0.0,1.0,
4156,1000531638,護蓋組;;左;;GM118;;SKD出越南特殊需求,EA,0.0,320.0,0.0,0.0,319.0,0.0,1.0,122/123=điều chỉnh; chênh lệch=119.00
4157,1000531639,護蓋組;;右;;GM118;;SKD出越南特殊需求,EA,0.0,320.0,0.0,0.0,319.0,0.0,1.0,122/123=điều chỉnh; chênh lệch=119.00
4158,1000531640,護蓋組;;後;;GM118;;SKD出越南特殊需求,EA,0.0,320.0,0.0,0.0,319.0,0.0,1.0,122/123=điều chỉnh; chênh lệch=116.00
4159,1000531670,車架組;;;冰銀金;FW223;;SKD出越南特殊需求,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
4160,1000531674,車架組;;;霧黑;FW223;;SKD出越南特殊需求,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
4161,1000531682,基座組;;;霧黑;GM231F;;SKD出越南特殊需求,EA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,
4162,1000531683,車架組;;;霧黑;GM231F;;SKD出越南特殊需求,EA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,
4163,1000531799,基座組;;;霧黑;GM111F;;SKD出越南特殊需求,EA,0.0,9.0,0.0,0.0,9.0,0.0,0.0,
4164,1000531800,車架組;;;霧黑;GM111F;;SKD出越南特殊需求,EA,0.0,9.0,0.0,0.0,9.0,0.0,0.0,
4165,1000531812,基座組;;;霧黑;GM112F;;SKD出越南特殊需求,EA,0.0,18.0,0.0,0.0,18.0,0.0,0.0,
4166,1000531813,車架組;;;霧黑;GM112F;;SKD出越南特殊需求,EA,0.0,18.0,0.0,0.0,18.0,0.0,0.0,
4167,1000531828,基座組;;;蕾絲白;GM113F;;SKD出越南特殊需求,EA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
4168,1000531829,車架組;;;蕾絲白;GM113F;;SKD出越南特殊需求,EA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
4169,1000531833,基座組;;;霧黑;GM117F;;SKD出越南特殊需求,EA,0.0,3.0,0.0,0.0,3.0,0.0,0.0,
4170,1000531835,車架組;;;霧黑;GM117F;;SKD出越南特殊需求,EA,0.0,3.0,0.0,0.0,3.0,0.0,0.0,
4171,1000531857,基座組;;;霧黑;GM122F;;SKD出越南特殊需求,EA,0.0,10.0,0.0,0.0,10.0,0.0,0.0,
4172,1000531858,車架組;;;霧黑;GM122F;;SKD出越南特殊需求,EA,0.0,10.0,0.0,0.0,10.0,0.0,0.0,
4173,1000531861,基座組;;;冰銀金;GM122F;;SKD出越南特殊需求,EA,0.0,10.0,0.0,0.0,10.0,0.0,0.0,
4174,1000531862,車架組;;;冰銀金;GM122F;;SKD出越南特殊需求,EA,0.0,10.0,0.0,0.0,10.0,0.0,0.0,
4175,1000531871,基座組;;;霧黑;GM126F;;SKD出越南特殊需求,EA,0.0,6.0,0.0,0.0,6.0,0.0,0.0,
4176,1000531872,車架組;;;霧黑;GM126F;;SKD出越南特殊需求,EA,0.0,6.0,0.0,0.0,6.0,0.0,0.0,
4177,1000531874,基座組;;;霧黑;GM230F;;SKD出越南特殊需求,EA,0.0,43.0,0.0,0.0,43.0,0.0,0.0,
4178,1000531875,車架組;;;霧黑;GM230F;;SKD出越南特殊需求,EA,0.0,43.0,0.0,0.0,43.0,0.0,0.0,
4179,1000531925,車架組;;;霧黑;GM66;;SKD出越南特殊需求,EA,0.0,36.0,0.0,0.0,36.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=20.00
4180,1000531926,其他組;;;零件盒;霧黑;GM66;;SKD出越南特殊需求,EA,0.0,36.0,0.0,0.0,36.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=20.00
4181,1000531927,護蓋組;;上;;GM66;;SKD出越南特殊需求,EA,0.0,64.0,0.0,0.0,63.0,0.0,1.0,122/123=điều chỉnh; chênh lệch=20.00
4182,1000531931,車架組;;;冰銀金;GM66;;SKD出越南特殊需求,EA,0.0,26.0,0.0,0.0,26.0,0.0,0.0,
4183,1000531932,車架組;;;蕾絲白;GM66;;SKD出越南特殊需求,EA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,
4184,1000531933,其他組;;;零件盒;冰銀金;GM66;;SKD出越南特殊需求,EA,0.0,26.0,0.0,0.0,26.0,0.0,0.0,
4185,1000531934,其他組;;;零件盒;蕾絲白;GM66;;SKD出越南特殊需求,EA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,
4186,1000531937,車架組;;;霧黑;GM62;;SKD出越南特殊需求,EA,0.0,28.0,0.0,0.0,28.0,0.0,0.0,
4187,1000531938,其他組;;;零件盒;霧黑;GM62;;SKD出越南特殊需求,EA,0.0,28.0,0.0,0.0,28.0,0.0,0.0,
4188,1000531939,護蓋組;;上;;GM62;;SKD出越南特殊需求,EA,0.0,74.0,0.0,0.0,74.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=20.00
4189,1000531944,車架組;;;冰銀金;GM62;;SKD出越南特殊需求,EA,0.0,46.0,0.0,0.0,46.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=20.00
4190,1000531947,其他組;;;零件盒;冰銀金;GM62;;SKD出越南特殊需求,EA,0.0,46.0,0.0,0.0,46.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=20.00
4191,1000531959,車架組;;;霧黑;GT05;;SKD出越南特殊需求,EA,0.0,15.0,0.0,0.0,15.0,0.0,0.0,
4192,1000531973,基座組;;;霧黑;GM211B;;SKD出越南特殊需求,EA,0.0,5.0,0.0,0.0,5.0,0.0,0.0,
4193,1000531974,車架組;;;霧黑;GM211B;;SKD出越南特殊需求,EA,0.0,5.0,0.0,0.0,5.0,0.0,0.0,
4194,1000532005,支撐座組;;;霧黑;AS1850;;SKD出越南特殊需求,EA,0.0,10.0,0.0,0.0,10.0,0.0,0.0,
4195,1000532015,握把組;;;;AS1853;;SKD出越南特殊需求,EA,0.0,198.0,0.0,0.0,198.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=50.00
4196,1000532021,選擇片組;輔助;;黑平光;AS1855;;SKD出越南特殊需求,EA,0.0,209.0,0.0,0.0,209.0,0.0,0.0,
4197,1000532051,基座組;;;霧黑;GM217B;;SKD出越南特殊需求,EA,0.0,20.0,0.0,0.0,19.0,0.0,1.0,
4198,1000532052,車架組;;;霧黑;GM217B;;SKD出越南特殊需求,EA,0.0,20.0,0.0,0.0,19.0,0.0,1.0,
4199,1000532114,車架組;;;石墨灰;FC210B;;SKD出越南特殊需求,EA,0.0,161.0,0.0,0.0,161.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=111.00
4200,1000532116,座墊組;;;;FC210B;;SKD出越南特殊需求,EA,0.0,161.0,0.0,0.0,161.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=111.00
4201,1000532118,其他組;;;零件盒;FC210B;;SKD出越南特殊需求,EA,0.0,161.0,0.0,0.0,161.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=111.00
4202,1000532119,貼地桿組;;前;石墨灰;FC210B;;SKD出越南特殊需求,EA,0.0,161.0,0.0,0.0,161.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=111.00
4203,1000532120,貼地桿組;;後;石墨灰;FC210B;;SKD出越南特殊需求,EA,0.0,161.0,0.0,0.0,161.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=111.00
4204,1000532237,車架組;;;冰銀金;FW229;;SKD出越南特殊需求,EA,0.0,15.0,0.0,0.0,15.0,0.0,0.0,
4205,1000532238,其他組;;;零件盒;冰銀金;FW229;;SKD出越南特殊需求,EA,0.0,15.0,0.0,0.0,15.0,0.0,0.0,
4206,1000532247,腿墊轉臂組;;;冰銀金;FW229;;SKD出越南特殊需求,EA,0.0,15.0,0.0,0.0,15.0,0.0,0.0,
4207,1000532250,氣壓棒組;;;;FW229;;SKD出越南特殊需求,EA,0.0,25.0,0.0,0.0,25.0,0.0,0.0,
4208,1000532251,墊子組;;;黑曜石黑;FW229;;SKD出越南特殊需求,EA,0.0,25.0,0.0,0.0,25.0,0.0,0.0,
4209,1000532273,車架組;;;霧黑;FW229;;SKD出越南特殊需求,EA,0.0,10.0,0.0,0.0,10.0,0.0,0.0,
4210,1000532276,其他組;;;零件盒;霧黑;FW229;;SKD出越南特殊需求,EA,0.0,10.0,0.0,0.0,10.0,0.0,0.0,
4211,1000532279,腿墊轉臂組;;;霧黑;FW229;;SKD出越南特殊需求,EA,0.0,10.0,0.0,0.0,10.0,0.0,0.0,
4212,1000532283,握把;擺臂;;20#;;;Φ50*120.5L;GM125-D34,EA,0.0,158.0,0.0,0.0,122.0,0.0,36.0,
4213,1000532284,心軸;把手;;20#;;GM125;Φ25.4X175.0L;GM125-D35,EA,0.0,172.0,0.0,0.0,0.0,0.0,172.0,
4214,1000532305,基座組;;;O-PF紫色;GM112G;;SKD出越南特殊需求,EA,0.0,9.0,0.0,0.0,9.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=3.00
4215,1000532306,車架組;;;O-PF紫色;GM112G;;SKD出越南特殊需求,EA,0.0,9.0,0.0,0.0,9.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=3.00
4216,1000532312,基座組;;;O-PF紫色;GM230G;;SKD出越南特殊需求,EA,0.0,27.0,0.0,0.0,27.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=13.00
4217,1000532313,車架組;;;O-PF紫色;GM230G;;SKD出越南特殊需求,EA,0.0,27.0,0.0,0.0,27.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=13.00
4218,1000532315,基座組;;;霧黑;GM226B;;SKD出越南特殊需求,EA,0.0,14.0,0.0,0.0,14.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=4.00
4219,1000532316,車架組;;;霧黑;GM226B;;SKD出越南特殊需求,EA,0.0,14.0,0.0,0.0,14.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=4.00
4220,1000532318,基座組;;;冰銀金;GM226B;;SKD出越南特殊需求,EA,0.0,10.0,0.0,0.0,10.0,0.0,0.0,
4221,1000532319,車架組;;;冰銀金;GM226B;;SKD出越南特殊需求,EA,0.0,10.0,0.0,0.0,10.0,0.0,0.0,
4222,1000532347,基座組;;;O-PF紫色;GM127G;;SKD出越南特殊需求,EA,0.0,13.0,0.0,0.0,13.0,0.0,0.0,
4223,1000532348,車架組;;;O-PF紫色;GM127G;;SKD出越南特殊需求,EA,0.0,13.0,0.0,0.0,13.0,0.0,0.0,
4224,1000532353,基座組;;;O-PF紫色;GM113G;;SKD出越南特殊需求,EA,0.0,8.0,0.0,0.0,8.0,0.0,0.0,
4225,1000532354,車架組;;;O-PF紫色;GM113G;;SKD出越南特殊需求,EA,0.0,8.0,0.0,0.0,8.0,0.0,0.0,
4226,1000532408,基座組;;;O-PF紫色;GM231G;;SKD出越南特殊需求,EA,0.0,27.0,0.0,0.0,27.0,0.0,0.0,
4227,1000532409,車架組;;;O-PF紫色;GM231G;;SKD出越南特殊需求,EA,0.0,27.0,0.0,0.0,27.0,0.0,0.0,
4228,1000532420,墊子組;;;黑曜石黑;GM121G;;SKD出越南特殊需求,EA,0.0,9.0,0.0,0.0,9.0,0.0,0.0,
4229,1000532423,基座組;;;O-PF紫色;GM121G;;SKD出越南特殊需求,EA,0.0,9.0,0.0,0.0,9.0,0.0,0.0,
4230,1000532424,車架組;;;O-PF紫色;GM121G;;SKD出越南特殊需求,EA,0.0,9.0,0.0,0.0,9.0,0.0,0.0,
4231,1000532473,拆卸連接組;;;冰銀金;AS1110;;SKD出越南特殊需求,EA,0.0,10.0,0.0,0.0,10.0,0.0,0.0,
4232,1000532490,拆卸連接組;;;霧黑;AS1110;;SKD出越南特殊需求,EA,0.0,61.0,0.0,0.0,15.0,0.0,46.0,
4233,1000532491,拆卸連接組;;;美國紅;AS1110;;SKD出越南特殊需求,EA,0.0,5.0,0.0,0.0,0.0,0.0,5.0,
4234,1000532499,連接組;;;霧黑;GM106CK;;SKD出越南特殊需求,EA,0.0,50.0,0.0,0.0,50.0,0.0,0.0,
4235,1000532511,拆卸連接組;;;霧黑;AS1111;;SKD出越南特殊需求,EA,0.0,5.0,0.0,0.0,5.0,0.0,0.0,
4236,1000532515,拆卸連接組;;;冰銀金;AS1112;;SKD出越南特殊需求,EA,0.0,9.0,0.0,0.0,9.0,0.0,0.0,
4237,1000532524,拆卸連接組;;;蕾絲白;AS1112;;SKD出越南特殊需求,EA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
4238,1000532525,拆卸連接組;;;霧黑;AS1112;;SKD出越南特殊需求,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
4239,1000532532,拆卸連接組;;;霧黑;AS1960;;SKD出越南特殊需求,EA,0.0,21.0,0.0,0.0,0.0,0.0,21.0,
4240,1000532547,基座組;;;O-PF紫色;GM126G;;SKD出越南特殊需求,EA,0.0,52.0,0.0,0.0,52.0,0.0,0.0,
4241,1000532548,車架組;;;O-PF紫色;GM126G;;SKD出越南特殊需求,EA,0.0,52.0,0.0,0.0,52.0,0.0,0.0,
4242,1000532559,基座組;;;O-PF紫色;GM111G;;SKD出越南特殊需求,EA,0.0,16.0,0.0,0.0,14.0,0.0,2.0,
